Url,BathroomCount,BedroomCount,ConstructionYear,District,FloodingZone,Furnished,Garden,GardenArea,Kitchen,LivingArea,Locality,MonthlyCharges,NumberOfFacades,PEB,PostalCode,Price,PropertyId,Province,Region,RoomCount,ShowerCount,StateOfBuilding,SubtypeOfProperty,SurfaceOfPlot,SwimmingPool,Terrace,ToiletCount,TypeOfProperty,TypeOfSale
https://www.immoweb.be/en/classified/house-to-build/for-sale/arlon/6700/4138008,0.0,4,0.0,arlon,null,0.0,0.0,0.0,null,300.0,arlon,0.0,4.0,NULL,6700,35000000,4138008,luxembourg,wallonie,0.0,0.0,null,show_house,150.0,0.0,0.0,0.0,2,homes_to_build
https://www.immoweb.be/en/classified/house-to-build/for-sale/tarcienne/5651/4137926,0.0,4,0.0,philippeville,null,0.0,0.0,0.0,installed,243.0,tarcienne,0.0,4.0,NULL,5651,35000000,4137926,namur,wallonie,0.0,0.0,null,show_house,142.0,0.0,0.0,0.0,2,homes_to_build
https://www.immoweb.be/en/classified/house-to-build/for-sale/villers-la-ville/1495/4137831,0.0,4,0.0,nivelles,null,0.0,0.0,0.0,null,202.0,villers-la-ville,0.0,4.0,NULL,1495,35000000,4137831,walloon_brabant,wallonie,0.0,0.0,null,show_house,101.0,0.0,0.0,0.0,2,homes_to_build
