Url,BathroomCount,BedroomCount,ConstructionYear,District,FloodingZone,Furnished,Garden,GardenArea,Kitchen,LivingArea,Locality,MonthlyCharges,NumberOfFacades,PEB,PostalCode,Price,PropertyId,Province,Region,RoomCount,ShowerCount,StateOfBuilding,SubtypeOfProperty,SurfaceOfPlot,SwimmingPool,Terrace,ToiletCount,TypeOfProperty,TypeOfSale
https://www.immoweb.be/en/classified/apartment/for-rent/denderhoutem/9450/10941046,1.0,1,0.0,aalst,non_flood_zone,0.0,0.0,0.0,null,70.0,denderhoutem,0.0,0.0,B,9450,840,10941046,east_flanders,flanders,2.0,0.0,just_renovated,apartment,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/haaltert/9450/10941033,1.0,1,0.0,aalst,non_flood_zone,0.0,0.0,0.0,null,72.0,haaltert,0.0,0.0,B,9450,840,10941033,east_flanders,flanders,2.0,0.0,just_renovated,apartment,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/sint-lievens-houtem/9550/10941018,1.0,2,0.0,aalst,non_flood_zone,0.0,0.0,0.0,null,70.0,sint-lievens-houtem,0.0,0.0,B,9550,840,10941018,east_flanders,flanders,3.0,0.0,just_renovated,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/house/for-rent/meise/1860/10940640,2.0,3,2023.0,halle-vilvoorde,null,0.0,0.0,0.0,installed,240.0,meise,0.0,4.0,A,1860,1950,10940640,flemish_brabant,flanders,0.0,0.0,good,house,0.0,0.0,0.0,0.0,1,residential_monthly_rent
https://www.immoweb.be/en/classified/house/for-rent/uccle/1180/10938962,3.0,4,2010.0,brussels,null,0.0,0.0,0.0,null,300.0,uccle,0.0,4.0,D,1180,4500,10938962,brussels,brussels,0.0,0.0,null,villa,1500.0,0.0,1.0,3.0,1,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/uccle/1180/10938731,3.0,3,2014.0,brussels,non_flood_zone,0.0,0.0,0.0,usa_hyper_equipped,340.0,uccle,0.0,3.0,C,1180,7490,10938731,brussels,brussels,0.0,0.0,good,duplex,0.0,0.0,1.0,5.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/lanaken/3620/10936682,1.0,2,0.0,tongeren,non_flood_zone,0.0,0.0,0.0,installed,106.0,lanaken,0.0,0.0,NULL,3620,1300,10936682,limburg,flanders,0.0,0.0,null,apartment,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/house/for-rent/stavelot/4970/10936617,1.0,3,0.0,verviers,null,0.0,0.0,0.0,installed,108.0,stavelot,0.0,0.0,B,4970,1000,10936617,liège,wallonie,11.0,0.0,good,house,520.0,0.0,0.0,1.0,1,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/sint-denijs-westrem/9051/10936068,1.0,1,1993.0,gent,null,0.0,0.0,0.0,semi_equipped,95.0,sint-denijs-westrem,0.0,2.0,B,9051,500,10936068,east_flanders,flanders,0.0,0.0,good,apartment,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/house/for-rent/bierbeek/3360/10935645,1.0,2,2006.0,leuven,null,0.0,0.0,0.0,null,95.0,bierbeek,70.0,4.0,B,3360,1380,10935645,flemish_brabant,flanders,1.0,0.0,as_new,house,0.0,0.0,1.0,1.0,1,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/ixelles/1050/10935098,1.0,1,0.0,brussels,null,0.0,0.0,0.0,hyper_equipped,60.0,ixelles,60.0,2.0,E,1050,1200,10935098,brussels,brussels,0.0,1.0,as_new,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/mont-sur-marchienne/6032/10934655,1.0,1,2013.0,charleroi,null,0.0,0.0,0.0,installed,60.0,mont_sur_marchienne,0.0,2.0,NULL,6032,640,10934655,hainaut,wallonie,0.0,0.0,as_new,apartment,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/saint-gilles/1060/10932782,1.0,1,0.0,brussels,null,0.0,0.0,0.0,hyper_equipped,60.0,saint-gilles,60.0,2.0,E,1060,1200,10932782,brussels,brussels,0.0,1.0,as_new,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/burcht/2070/10932291,1.0,1,2023.0,antwerp,null,0.0,0.0,0.0,installed,83.0,burcht,100.0,3.0,NULL,2070,1000,10932291,antwerp,flanders,0.0,0.0,as_new,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/waregem/8790/10931372,1.0,1,0.0,kortrijk,null,0.0,0.0,0.0,installed,75.0,waregem,0.0,2.0,NULL,8790,1435,10931372,west_flanders,flanders,0.0,0.0,as_new,service_flat,0.0,0.0,1.0,2.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/brugge/8200/10931268,1.0,2,0.0,brugge,null,0.0,0.0,0.0,usa_installed,95.0,brugge,0.0,2.0,NULL,8200,850,10931268,west_flanders,flanders,0.0,0.0,as_new,apartment,0.0,0.0,1.0,2.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/la-bruyere/5080/10931053,1.0,1,1996.0,namur,non_flood_zone,0.0,0.0,0.0,usa_semi_equipped,45.0,la_bruyère,0.0,3.0,NULL,5080,550,10931053,namur,wallonie,5.0,1.0,just_renovated,apartment,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/brasschaat/2930/10928975,2.0,2,0.0,antwerp,non_flood_zone,0.0,0.0,0.0,null,305.0,brasschaat,0.0,0.0,A,2930,4500,10928975,antwerp,flanders,0.0,0.0,null,apartment,0.0,0.0,0.0,0.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/sint-katelijne-waver/2861/10927573,1.0,1,2014.0,mechelen,null,0.0,0.0,0.0,installed,70.0,sint-katelijne-waver,0.0,2.0,A,2861,840,10927573,antwerp,flanders,0.0,0.0,as_new,apartment,0.0,0.0,1.0,2.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/gent/9000/10927362,2.0,5,0.0,gent,null,0.0,0.0,0.0,hyper_equipped,250.0,gent,50.0,2.0,NULL,9000,2800,10927362,east_flanders,flanders,0.0,2.0,as_new,duplex,0.0,0.0,1.0,3.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/frameries/7080/10927243,1.0,2,2014.0,mons,null,0.0,0.0,0.0,hyper_equipped,80.0,frameries,0.0,4.0,C,7080,730,10927243,hainaut,wallonie,0.0,0.0,as_new,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen-hoboken/2660/10926985,1.0,1,2021.0,antwerp,null,0.0,1.0,35.0,hyper_equipped,50.0,antwerpen_hoboken,65.0,2.0,A,2660,770,10926985,antwerp,flanders,0.0,0.0,good,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/houtvenne/2235/10926321,0.0,3,0.0,turnhout,null,0.0,0.0,0.0,semi_equipped,141.0,houtvenne,0.0,3.0,B,2235,790,10926321,antwerp,flanders,0.0,1.0,good,duplex,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/dendermonde/9200/10926270,1.0,1,0.0,dendermonde,null,0.0,0.0,0.0,installed,62.0,dendermonde,0.0,2.0,NULL,9200,993,10926270,east_flanders,flanders,0.0,0.0,just_renovated,service_flat,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/dendermonde/9200/10926269,1.0,2,0.0,dendermonde,null,0.0,0.0,0.0,installed,79.0,dendermonde,0.0,2.0,NULL,9200,1209,10926269,east_flanders,flanders,0.0,0.0,just_renovated,service_flat,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/dendermonde/9200/10926267,1.0,1,0.0,dendermonde,null,0.0,0.0,0.0,installed,66.0,dendermonde,0.0,2.0,NULL,9200,1029,10926267,east_flanders,flanders,0.0,0.0,just_renovated,service_flat,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/dendermonde/9200/10926266,1.0,1,0.0,dendermonde,null,0.0,0.0,0.0,installed,52.0,dendermonde,0.0,2.0,NULL,9200,915,10926266,east_flanders,flanders,0.0,0.0,just_renovated,service_flat,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/dendermonde/9200/10926262,1.0,1,0.0,dendermonde,null,0.0,0.0,0.0,installed,61.0,dendermonde,0.0,2.0,NULL,9200,1029,10926262,east_flanders,flanders,0.0,0.0,just_renovated,service_flat,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/ixelles/1050/10925512,0.0,1,1931.0,brussels,non_flood_zone,0.0,0.0,0.0,installed,75.0,ixelles,0.0,3.0,E,1050,890,10925512,brussels,brussels,5.0,1.0,good,duplex,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/dendermonde/9200/10925294,1.0,1,0.0,dendermonde,null,0.0,0.0,0.0,installed,53.0,dendermonde,0.0,2.0,NULL,9200,945,10925294,east_flanders,flanders,0.0,0.0,just_renovated,service_flat,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/dendermonde/9200/10925297,1.0,1,0.0,dendermonde,null,0.0,0.0,0.0,installed,51.0,dendermonde,0.0,2.0,NULL,9200,942,10925297,east_flanders,flanders,0.0,0.0,just_renovated,service_flat,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/dendermonde/9200/10925293,1.0,2,0.0,dendermonde,null,0.0,0.0,0.0,installed,85.0,dendermonde,0.0,2.0,NULL,9200,1455,10925293,east_flanders,flanders,0.0,0.0,just_renovated,service_flat,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/dendermonde/9200/10925291,1.0,1,0.0,dendermonde,null,0.0,0.0,0.0,installed,55.0,dendermonde,0.0,2.0,NULL,9200,942,10925291,east_flanders,flanders,0.0,0.0,just_renovated,service_flat,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/dendermonde/9200/10925288,1.0,2,0.0,dendermonde,null,0.0,0.0,0.0,installed,60.0,dendermonde,0.0,2.0,NULL,9200,1056,10925288,east_flanders,flanders,0.0,0.0,just_renovated,service_flat,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/montigny-le-tilleul/6110/10923907,1.0,2,0.0,charleroi,null,0.0,0.0,0.0,semi_equipped,81.0,montigny-le-tilleul,250.0,2.0,NULL,6110,750,10923907,hainaut,wallonie,6.0,0.0,as_new,duplex,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/woluwe-saint-pierre/1150/10923596,2.0,3,1998.0,brussels,null,0.0,0.0,0.0,hyper_equipped,260.0,woluwe-saint-pierre,500.0,4.0,C,1150,2950,10923596,brussels,brussels,0.0,2.0,as_new,apartment,0.0,0.0,0.0,3.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/brussel/1000/10923231,1.0,2,0.0,brussels,null,0.0,0.0,0.0,hyper_equipped,140.0,brussel,200.0,3.0,C,1000,2000,10923231,brussels,brussels,0.0,1.0,as_new,apartment,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/brugge/8000/10921963,0.0,2,0.0,brugge,non_flood_zone,0.0,0.0,0.0,null,161.0,brugge,0.0,0.0,B,8000,1950,10921963,west_flanders,flanders,1.0,0.0,null,apartment,0.0,0.0,1.0,0.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/house/for-rent/stree-lez-huy/4577/10921863,1.0,3,1789.0,huy,null,0.0,1.0,200.0,usa_installed,200.0,strée_lez_huy,68.0,2.0,B,4577,1250,10921863,liège,wallonie,0.0,0.0,as_new,house,0.0,0.0,1.0,1.0,1,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2060/20025858,1.0,2,2011.0,antwerp,null,0.0,0.0,0.0,hyper_equipped,113.0,antwerpen,0.0,2.0,B,2060,985,20025858,antwerp,flanders,0.0,0.0,good,duplex,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/liege-bressoux/4020/20025855,1.0,2,0.0,liège,non_flood_zone,0.0,0.0,0.0,null,90.0,liège_bressoux,0.0,2.0,E,4020,710,20025855,liège,wallonie,0.0,1.0,good,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/rochefort/5580/20025854,1.0,2,0.0,dinant,non_flood_zone,0.0,0.0,0.0,installed,65.0,rochefort,0.0,2.0,C,5580,650,20025854,namur,wallonie,0.0,1.0,as_new,apartment,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/dilbeek/1700/20025849,1.0,2,0.0,halle-vilvoorde,null,0.0,0.0,0.0,installed,80.0,dilbeek,0.0,4.0,E,1700,900,20025849,flemish_brabant,flanders,0.0,0.0,good,apartment,0.0,0.0,1.0,2.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/keerbergen/3140/20025848,1.0,2,2019.0,leuven,null,0.0,0.0,0.0,hyper_equipped,96.0,keerbergen,60.0,3.0,A,3140,990,20025848,flemish_brabant,flanders,0.0,1.0,as_new,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/turnhout/2300/20025847,1.0,2,2020.0,turnhout,null,0.0,0.0,0.0,hyper_equipped,83.0,turnhout,50.0,0.0,A,2300,1000,20025847,antwerp,flanders,0.0,0.0,as_new,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/brugge/8310/10921103,3.0,2,0.0,brugge,non_flood_zone,0.0,0.0,0.0,hyper_equipped,125.0,brugge,75.0,2.0,B,8310,1300,10921103,west_flanders,flanders,0.0,3.0,just_renovated,duplex,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/house/for-rent/arlon/6700/20025816,1.0,3,0.0,arlon,null,0.0,1.0,80.0,null,127.0,arlon,0.0,2.0,NULL,6700,1250,20025816,luxembourg,wallonie,0.0,0.0,null,house,0.0,0.0,1.0,1.0,1,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/hombourg/4852/20025812,0.0,2,0.0,verviers,non_flood_zone,0.0,0.0,0.0,installed,100.0,hombourg,0.0,3.0,NULL,4852,630,20025812,liège,wallonie,5.0,1.0,just_renovated,apartment,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/forest/1190/20025810,0.0,2,1911.0,brussels,null,0.0,0.0,0.0,usa_installed,76.0,forest,50.0,2.0,C,1190,1050,20025810,brussels,brussels,5.0,1.0,as_new,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/house/for-rent/schriek/2223/20025807,2.0,4,2017.0,mechelen,non_flood_zone,0.0,0.0,0.0,installed,225.0,schriek,0.0,0.0,NULL,2223,1400,20025807,antwerp,flanders,11.0,0.0,good,house,450.0,0.0,0.0,2.0,1,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/booischot/2221/20025808,1.0,2,2024.0,mechelen,non_flood_zone,0.0,1.0,140.0,installed,132.0,booischot,25.0,0.0,NULL,2221,975,20025808,antwerp,flanders,8.0,0.0,good,ground_floor,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/edegem/2650/20025796,2.0,3,1998.0,antwerp,null,0.0,0.0,0.0,installed,165.0,edegem,150.0,3.0,B,2650,1275,20025796,antwerp,flanders,0.0,0.0,null,apartment,0.0,0.0,1.0,2.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2660/20025792,1.0,2,0.0,antwerp,null,0.0,0.0,0.0,null,90.0,antwerpen,130.0,4.0,NULL,2660,870,20025792,antwerp,flanders,0.0,0.0,good,apartment,0.0,0.0,1.0,0.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2000/20025786,1.0,0,0.0,antwerp,null,0.0,0.0,0.0,null,35.0,antwerpen,0.0,0.0,B,2000,750,20025786,antwerp,flanders,1.0,0.0,as_new,flat_studio,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/ixelles/1050/20025780,2.0,3,2013.0,brussels,null,0.0,0.0,0.0,hyper_equipped,141.0,ixelles,350.0,2.0,C,1050,2500,20025780,brussels,brussels,0.0,1.0,good,apartment,0.0,0.0,1.0,2.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/grimbergen/1850/20025768,1.0,2,1972.0,halle-vilvoorde,null,0.0,1.0,200.0,usa_installed,100.0,grimbergen,0.0,3.0,B,1850,1300,20025768,flemish_brabant,flanders,0.0,1.0,good,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/etterbeek/1040/20025760,1.0,1,0.0,brussels,null,0.0,0.0,0.0,installed,25.0,etterbeek,150.0,0.0,NULL,1040,700,20025760,brussels,brussels,1.0,0.0,as_new,flat_studio,0.0,0.0,0.0,0.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2100/20025761,1.0,3,0.0,antwerp,null,0.0,0.0,0.0,installed,75.0,antwerpen,0.0,0.0,NULL,2100,900,20025761,antwerp,flanders,0.0,0.0,null,apartment,0.0,0.0,0.0,0.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/woluwe-st-lambert/1200/10919009,1.0,2,0.0,brussels,null,0.0,0.0,0.0,installed,97.0,woluwe-st-lambert,200.0,3.0,C,1200,1900,10919009,brussels,brussels,0.0,0.0,null,apartment,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2170/20025755,1.0,2,1971.0,antwerp,null,0.0,0.0,0.0,semi_equipped,110.0,antwerpen,295.0,2.0,C,2170,930,20025755,antwerp,flanders,0.0,0.0,as_new,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/house/for-rent/huy/4500/20025752,2.0,5,0.0,huy,non_flood_zone,0.0,1.0,280.0,null,196.0,huy,0.0,2.0,D,4500,1200,20025752,liège,wallonie,0.0,0.0,null,house,532.0,0.0,1.0,0.0,1,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/aubel/4880/20025746,1.0,2,2000.0,verviers,non_flood_zone,0.0,1.0,300.0,installed,110.0,aubel,50.0,3.0,NULL,4880,750,20025746,liège,wallonie,8.0,0.0,good,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/oostende/8400/20025744,1.0,2,0.0,oostend,null,0.0,0.0,0.0,null,65.0,oostende,0.0,0.0,B,8400,670,20025744,west_flanders,flanders,8.0,0.0,good,apartment,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2050/20025729,1.0,1,0.0,antwerp,null,0.0,0.0,0.0,null,70.0,antwerpen,140.0,2.0,B,2050,850,20025729,antwerp,flanders,1.0,0.0,as_new,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/mechelen/2800/20025730,1.0,3,2016.0,mechelen,null,0.0,0.0,0.0,installed,130.0,mechelen,80.0,0.0,B,2800,1150,20025730,antwerp,flanders,0.0,0.0,as_new,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/brussel/1000/20025726,1.0,1,0.0,brussels,null,0.0,0.0,0.0,null,110.0,brussel,130.0,0.0,NULL,1000,1250,20025726,brussels,brussels,4.0,0.0,null,duplex,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/aalst/9300/20025724,1.0,2,0.0,aalst,null,0.0,0.0,0.0,installed,95.0,aalst,0.0,2.0,NULL,9300,720,20025724,east_flanders,flanders,0.0,0.0,good,duplex,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2170/20025718,1.0,1,0.0,antwerp,null,0.0,0.0,0.0,null,65.0,antwerpen,25.0,0.0,B,2170,795,20025718,antwerp,flanders,5.0,1.0,as_new,apartment,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/huy/4500/20025716,1.0,2,2017.0,huy,null,0.0,0.0,0.0,hyper_equipped,80.0,huy,100.0,3.0,B,4500,860,20025716,liège,wallonie,1.0,1.0,as_new,apartment,0.0,0.0,1.0,2.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/etterbeek/1040/20025713,2.0,3,1920.0,brussels,null,0.0,1.0,30.0,hyper_equipped,140.0,etterbeek,0.0,2.0,C,1040,2300,20025713,brussels,brussels,0.0,0.0,good,triplex,0.0,0.0,0.0,2.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/leopoldsburg/3970/20025708,1.0,2,2022.0,hasselt,non_flood_zone,0.0,0.0,0.0,installed,92.0,leopoldsburg,65.0,2.0,A,3970,900,20025708,limburg,flanders,0.0,0.0,as_new,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/house/for-rent/izegem/8870/20025710,1.0,4,1959.0,roeselare,null,0.0,0.0,0.0,null,282.0,izegem,0.0,2.0,C,8870,1150,20025710,west_flanders,flanders,1.0,0.0,good,mansion,0.0,0.0,0.0,2.0,1,residential_monthly_rent
https://www.immoweb.be/en/classified/house/for-rent/wavre/1300/20025709,1.0,3,2015.0,nivelles,non_flood_zone,0.0,1.0,175.0,null,125.0,wavre,0.0,2.0,B,1300,1550,20025709,walloon_brabant,wallonie,0.0,1.0,as_new,house,240.0,0.0,1.0,2.0,1,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/liege/4020/20025705,1.0,2,2016.0,liège,null,0.0,0.0,0.0,installed,45.0,liège,0.0,2.0,NULL,4020,550,20025705,liège,wallonie,4.0,0.0,just_renovated,apartment,0.0,0.0,0.0,0.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/charleroi/6010/20025701,1.0,1,2019.0,charleroi,null,0.0,1.0,15.0,usa_installed,70.0,charleroi,50.0,2.0,A,6010,640,20025701,hainaut,wallonie,4.0,1.0,as_new,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/house/for-rent/somme-leuze/5377/20025696,1.0,1,0.0,dinant,null,0.0,1.0,50.0,usa_semi_equipped,90.0,somme-leuze,0.0,3.0,A,5377,850,20025696,namur,wallonie,0.0,1.0,as_new,house,0.0,0.0,0.0,2.0,1,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/hasselt/3500/20025695,1.0,2,0.0,hasselt,null,0.0,0.0,0.0,installed,98.0,hasselt,55.0,2.0,C,3500,844,20025695,limburg,flanders,0.0,0.0,null,apartment,0.0,0.0,0.0,1.0,2,residential_monthly_rent
