Url,BathroomCount,BedroomCount,ConstructionYear,District,FloodingZone,Furnished,Garden,GardenArea,Kitchen,LivingArea,Locality,MonthlyCharges,NumberOfFacades,PEB,PostalCode,Price,PropertyId,Province,Region,RoomCount,ShowerCount,StateOfBuilding,SubtypeOfProperty,SurfaceOfPlot,SwimmingPool,Terrace,ToiletCount,TypeOfProperty,TypeOfSale
https://www.immoweb.be/en/classified/apartment/for-rent/auvelais/5060/11436261,1.0,3,0.0,namur,null,0.0,0.0,0.0,hyper_equipped,163.0,auvelais,0.0,2.0,A,5060,1100,11436261,namur,wallonie,0.0,1.0,null,apartment,0.0,0.0,1.0,2.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/mouscron/7700/11436229,1.0,2,0.0,mouscron,null,0.0,0.0,0.0,null,90.0,mouscron,0.0,0.0,B,7700,700,11436229,hainaut,wallonie,0.0,0.0,as_new,apartment,0.0,0.0,0.0,2.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/tournai/7500/11436230,0.0,1,0.0,tournai,null,0.0,0.0,0.0,semi_equipped,22.0,tournai,0.0,3.0,F,7500,450,11436230,hainaut,wallonie,0.0,1.0,good,apartment,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/mouscron/7700/11436228,1.0,2,0.0,mouscron,non_flood_zone,0.0,0.0,0.0,semi_equipped,90.0,mouscron,63.0,2.0,B,7700,725,11436228,hainaut,wallonie,0.0,0.0,good,apartment,0.0,0.0,0.0,0.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/bruxelles/1000/11388322,1.0,1,0.0,brussels,non_flood_zone,0.0,0.0,0.0,hyper_equipped,99.0,bruxelles,150.0,0.0,E,1000,1550,11388322,brussels,brussels,1.0,1.0,as_new,apartment,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/mons/7012/11394296,1.0,3,2024.0,mons,null,0.0,0.0,0.0,null,107.0,mons,51.0,0.0,A,7012,761,11394296,hainaut,wallonie,9.0,0.0,as_new,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/ixelles/1050/11394273,2.0,4,0.0,brussels,null,0.0,0.0,0.0,hyper_equipped,200.0,ixelles,300.0,2.0,E,1050,2500,11394273,brussels,brussels,0.0,0.0,null,apartment,0.0,0.0,1.0,3.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/jabbeke/8490/11394264,1.0,2,2022.0,brugge,null,0.0,0.0,0.0,null,84.0,jabbeke,85.0,0.0,A,8490,900,11394264,west_flanders,flanders,1.0,0.0,good,apartment,0.0,0.0,0.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/aarschot/3200/11394242,1.0,2,0.0,leuven,null,0.0,0.0,0.0,installed,110.0,aarschot,40.0,3.0,B,3200,860,11394242,flemish_brabant,flanders,0.0,0.0,just_renovated,apartment,0.0,0.0,1.0,1.0,2,residential_monthly_rent
https://www.immoweb.be/en/classified/apartment/for-rent/gent/9031/11394235,0.0,2,0.0,gent,null,0.0,0.0,0.0,null,80.0,gent,0.0,0.0,NULL,9031,850,11394235,east_flanders,flanders,0.0,0.0,null,apartment,0.0,0.0,1.0,0.0,2,residential_monthly_rent
